tweet,label
ѕ« —н«÷н г’—н Ён «б»ЏЋе «ббн » гЋб г’— Ён «б«жбнг»н«ѕ —ЁЏ Џбг «б”Џжѕне гЏ Џбг г’— Ён ЌЁб «б«Ё  «Ќ ж«бд«” » Ў«б» »Џжѕ е гд «б»ЏЋе,none
’ѕё «г” Џћ“  «д«г ёбё Џ«ѕ «д« гж ќ«нЁе гд «бёѕ—«  жг «гбе Ёне »” «г” ёЏѕ  3 ”«Џ«  г«дг  »Џѕнд г««ѕ—н ж‘ ’«— ждг  »”Е,fear
«д у»е ?№ц ?у??я Ї Ё№у ?х??? ?у??с ?д  ??х ?у??  ’»«Ќ «бќн—  ‘жё,love
яб Ќ» «бѕдн« ѕн Ён ёб»н бня ѕ« «д   «џбн «бд«” Џбн«««  —жЌн Ёня  гжР«««?,love
ћгеж— г—Џ»,fear
ёЎ— ќ«‘е «б«жбнг»н«ѕ »25 б«Џ» .. «ббн н»н нќд» ёЎ— н” џб «бЁ—’е «б‘Џ» ябе Ён «б»—«“нб ??????????????,none
«д”ћ ќнжЎ «бЌх» ж«бгЌ»е ж«еѕне« бгд ег «б«ё—» «бн ёб»я б«дег н” Ќёже« ??,love
«Ќ”«” џ—н» Џдѕг«   Ёёѕ ‘ќ’ ж  –я— «ћгб  бЌў« яя гЏј Ёу  ў™—  »”гј Џбн.  жћея жѕгЏе ? ?«  Џбг.еб «д   ”Џнѕ б  –я—еј «г бц Ёёѕ«дј,sadness
ќ«нЁ ббџ—»е  Ќб«бя ж«б»Џѕ нџн— «Ќж«бя,fear
Ё«   ”де.. гн«ѕе «бЌд«жн н«‘нќе нќ—»н  «бЁћ— «д« г ÷«нё «дн г”гЏ ян‘ гд “г«д,surprise
«Ќ” ќ«нЁе,fear
г‘ ’Џ»«д Џбн «я — гд б«Џ» «бћжѕж «бг’—н Ён «б«жбнг»н«ѕ бж б« ёѕ— «ббе ќ”— «бг’—ннд ененћж« Џбне дЁ” «бенћ«д «ббн я«д ен»ён Џбн «б«”—«∆нбн ????,sadness
«б«жбнг»н«ѕ Ќбже ћѕ« жг« ‘«  гЁ жЌе гд «бЎ—Ёнд жге—ћ«д «еѕ«Ё,joy
«б«жбнг»н««««ѕ ?? Ќгѕ ббе Џ «б”б«ге  Rio2016,joy
дЏгб «не дЏгб «не њњњњ д”ћд е‘«г ћднде «ббн »ня »  ё«—н— «бЁ”«ѕ ????????,anger
«не ѕ« «б»«’ ћне Ён гЏ«ѕе бг« д“б  »ѕ—н ??,surprise
« днд гд ‘—ё «”н« »нб«Џ»ж« »Џ÷ ping pong Ён «б«жбнг»н«ѕ  Ё я—ж«  »Џ «ден »бѕндњ гў»жЎ «бдг”« жежбдѕ«.,surprise
Џбг«р «д Ў«—ё Џ«г— ѕе Ё”б г‘ »Џёбне нж”Ё »Ў—”,joy
г»—жжжжжжжжжжжжжя бб“г«бя «ббег бя «бЌгѕ г” жн ж«д ’«—  ж» «бё «бЌ«Ён «нгд ЌЁдн  ж«бге«ћг «бЁ– »«”г г—”н  «б»Ўжбе “гбя«жне Ё÷бже«,joy
я«д «б’Ќ«»е «еб ’ѕё  Џд «д” «»д г«бя —÷н «ббе Џде ё«б  (ж«ббе г«яд« дя–» жб« дѕ—н г«еж «бя–»)  яг««д «бя–» Ён «бћ«ебне я«д Џ«— ж«Ќ ё«—ббя–«»,sadness
бг« »‘жЁ г”б”б Ќбж »»ён ќ«нЁе «ќб’е ЁЏб« ???,fear
"sniper1 «ббе нд’—яг ° ёбж»д« гЏяг",sympathy
еж «д« г‘ Џ«—Ё «Ќд« я”»д« «“«н »” еж —»я бг« »н” —е« »н” —е« : D,surprise
ga  89:  ?бЌ» г« { нџну—е } ?б?ё  ?«б«н«г гудъ  нЌ»я   нћѕѕ   бя Ќ»№ј »Рб бнбј  ё—жж» «бг”«Ё—,love
“н«ѕ «бЏ–«—н н» ећ »жћжѕ «”ге Ён  ‘янбе Ќяжге «б‘«еѕ жнЎ«б» » ”—нЏ  ‘янбе« ѕжд  «ќн—,joy
Ќёѕ «бг’«—же Џбн Џг«гег «б”Џжѕннд  джЅ Џд Ќгбе «б»Џ«—нд ??  г’—н н—ЁЏ Џбг «б”Џжѕне Ён «б«жбнг»н«ѕ  Rio2016,anger
«д  «ббн ѕ«ќб ггд‘дн бг« »ёжб д «нћ «б«жбнг»н«ѕ “н «бќ—е «д  бж г‘ ‘«нЁе« ќ—е  »ён «Џгн нЏдн ѕе г’— ябе« » ёжб яѕе,anger
«бдЁ”  »ян Џбн «бѕдн« жёѕ Џбг  «д  «б”Џ«ѕе Ёне«  №—я г« Ёне« б« ѕ«— ббг—Ѕ »Џѕ н”яде« «б« «б н я«д ё»б «бгж  »«дне«  Џбн »д «»н Ў«б»,sadness
н«“нд ж’Ёя »Џндн н«џд« н »ня н»ж –жёд ж«Ќ”«” —«ён Ќ»н»н «Ќ «—  ябг« н  ћ“ня «Ќ»я ж«гж  »еж«я жЏдѕя «б»«ён Е,love
": 14) Ёеб Џ—Ё «б’Ќ«»н «бћбнб  Џѕн »д Ќ« г  гЎбё ѕб«бе «б«не° «г  —«е Ёег Ёег«р «Ќ «ћ гЏе «бн г—«ћЏе ж”ƒ«б нўе— бе »е гЏдн «б«нЕ",none
i tahani   е–« г« дЎб»е гдяг »«б÷»Ў .. дЌд дёЁ гЏяг ёб»«р жё«б»«р Ён «н ё«джд бн” гд «б‘—Џ нёнѕ жн”б» Ќ—не «бг—«е,sympathy
жег “г«нбе Ён «б»ЏЋе ”я ж« бне г’н»е б« няждж« ябег гЏ—’нд  Џ—’ «б«жбнг»н«ѕ,surprise
«ббе н—Ќгя н« «»жн« бж я«д Џ«н‘ ббнжг ѕ« я«д «ббе н—Ќге »—÷ж нЏдн «не ж—‘ е  ‘ џб Ён «бдЌ«” »Џѕ «бѕе» н« »жге «бЏ’—,sadness
Ў» » ё‘—ж «б»— ё«д «“««««н ! г«”я »— ё«де »ё«бн ”«Џе г‘ Џ«—Ё «ё‘—е« бг« ‘—Ќ е« :D,surprise
« ќ—«««««««««««««««««««««««««««»н Џ «б÷Ќя :D г— ÷н Џ «бЎ«жбе,joy
«д ж »ён ж« гд ‘—нд яѕе бне,surprise
г’— ќ—ћ  гд »Ўжбе «б—г«не Ён «б«жбнг»н«ѕ »«бг—я“ 41 гд 44 .. я«дж« ћ«»жбег «еѕ«Ё гд «бЋж«— ж«б«ќж«д жгд«е÷н «б«дёб«» ж«бгх’бннд Џ‘«д нЁбЌж«??,none
«Ќд« Џдѕд« Ё «б«жбнг»н«ѕ д«” “н «бѕе» .. ????,none
«б«ЎЁ«б «Ќ»«» «ббе «ббег «ЌЁў «Ќ»«»я «ндг« я«дж «ббег «—Џ«ег »Џндя «б н б«  д«г??,sympathy
ж«ббе «дн ќ«нЁе н я—— ”нд«—нж г»«—«е дћ—«д ??  «б«ебн «бжЌѕе,fear
"alzamil22: «бЌ» —н‘е  гбя «бёѕ—е «бг д«ене° б—”г «бћг«б «бб«г д«ен° Џбн «жб∆я «б–нд дЌ»ег!",love
«Ќгѕ«б«Ќг— Џѕн г—Ќбе Ќ”«г џ«бн ... «ббе н«ќѕя .. ÷нЏ д« Ён «б«жбнг»н«ѕ ????,anger
гжѕнжб гдЌ” гд «жбе,sadness
Ќн« н г«‘не Џбн дў«г  «бЁћ«е ..????  Ёћ«е д—жё .. ?? Ёћ«е джбн дЁ”не :??.  Ёћ«е дЌ»я .. ???? Ёћ«е дя—ея ??????????,surprise
"«ббн »н Ё—ћ Џбн Ќ«ће Ён «б«жбнг»н«ѕ ня »  жн е нёжб »н Ё—ћ Џбн «не ° Џб‘«д бж Ќѕ »н Ё—ћ Џбн Ќ«ће  «дне нЏ—Ё ° Ён?ж—н  бж «д  ћже «б« Ё«ё ѕе",none
??гƒбг ћ№ѕ«рЇ «д№№   Ќ№№ѕЋ жЁћ№№«е   џн№№№—д»№№—е ’№№ж №№я жъ я№№«д ѕг№№жЏ№№яъ   Ќ№№ѕ«я ж  ё№№жб б№я : «г№№№« «дЕ,sadness
Doualiya: «б»«»« г ÷«гд Ќ н «б»я«Ѕ гЏ «»д«Ѕ «бЏ—«ё,sympathy
. . б«нягб «бЌ» «б« »«б«е г«г жёбнб« гд «б ÷Ќне жџн—е ќ«бне гд «б‘я жжЁ«Ѕ Ќ н »«бџн««» !!,love
жЎд »н”бг Ќ—жЁ «”ге »нќбЏ «ќ— Ќ е Џбн ћ”ге жгнд неге  Џ—’ «б«жбнг»н«ѕ,sadness
«де÷ «ќн б« Џбня Ёџ»«— ёѕгня «‘—Ё гд «бгбжя ж«бЌя«г «бг ќ«–бнд ..,sympathy
”нѕ Џ»ѕ «бЌЁнў: ћжднж— «ћ«н ”нЏжѕ «бн »б«ѕе Џё» «д е«Ѕ «б«жбнг»н«ѕ бё÷«Ѕ Ё —е —«Ќе жгд Ћг «бЏжѕе бб«д÷г«г б’ЁжЁ «б«ебн,none
"alsh: д”«бя «д  —»Ў Џбн ёбж» «’ѕё«∆д« ё»б ёбж»д«° ж«д  »Џѕ «бЌ“д Џдег ё»бд«°ег нЌ“дег г« «’«»ег° ждЌд нЌ“дд« Ќ“дег° жг« «’«»ег.",sympathy
бж ”«д « ябж“ г’—н  я«д енбЏд «бнжг «ббн я«д Ёне г’—н,anger
г«няб Ёнбн»” бжЌѕж Џ гѕ«—  «—нќж Ё «б”»«Ќе Ќёё 19 гнѕ«бне ѕе» «я — гг« Ќёёе «бЏ—» «ћгЏ гд– «дЎб«ё «б«жбнг»н«ѕ,surprise
бж нбЏ» яб «бб«Џ»нд жнЌяг »д г”«Џѕ »Ќжб «бЁж“ ббгбян Ћё н Ён «ббе Ћг »—ћ«б «бгбян г” жн жд нће нЏдн г«негдн гд нбЏ» жгд нџн»,joy
"жѕн «Џ—Ё гЏбжге ° яг Џѕѕ «бг‘«—янд Ён «б«жбнг»н«ѕ жяг Џѕѕ «бжЁѕ «бг—«Ёё њ «бЌгѕббе «ќ–д« гнѕ«бн«  Ён «б«жбг»н«ѕ«  «бЏбгне е«б”де",none
гнб«ѕ гћнѕЕ. ”ж—н«д«,joy
«д« ќ«нЁ гд «бё«джд «бћѕнѕ «бѕ«∆—е «б«жбн бяб д«ќ» 5 «’ж«  ж«бѕ«∆—е «бќ«г”е яб 5 д«ќ»нд ’ж  .,fear
Ў» ”ƒ«б гнд ен«ќѕ «б«жбнг»н«ѕ «г—ня« жб« «б’нд,none
«д  г«» —жЌ‘ «б«жбнг»н«ѕ бне ’ЌнЌњ :D,surprise
г Џ«ЎЁе гЏ«ег ябег :( Ёя—е «бг”б”б ќЎннн—е??,sympathy
da7:   AFN е«жб« ег ћн‘ «б«”б«г «”«б «ббе «д нжЁёег ж«д нд’—ег г« —я ег «д”«дн ег «д нгшЋбж« Ён ћЋ е жн‘жежде« яг« нЁЏб «бЁ—” »Е,sympathy
"гд »нд «б»д«  «д н Џбнян «бЏнд° н«гж «бќѕжѕ  Ё«Ќ жЁне« џг«“ нд",joy
еж  бя «бЏ«ЎЁе «б”«гне «б н  ћЏбд« д “жћ жддћ» «б«ЎЁ«б ждд‘∆ «б«”—е жЁн бн«бн «б‘ «Ѕ «б»«—ѕе дћ гЏ Ќжб «бгѕЁ«е,love
": »ж—я  г”«Џняг ° гЏяг ёб»«р ж р  «÷—«» «б«Ў»«Ѕ «бЏг«дннд",sympathy
еж Ё—нё «бЎ«н—е ѕе —«нЌ н Џжбё »” Ён «б«жбнг»н«ѕ њ!!,surprise
«Ё  «Ќ «б«бЏ«» «б«жбнг»н«ѕ Ён —нж ѕн ћ«дн—ж «б»—«“нб 2016 ѕќжб Ё—нё «б»«—џж«н,none
«д« г‘ ќ«нЁе џн— гд Ќ«ће ж«Ќѕе »”.. »Џѕ «бќ—«» ѕ« ябе нЎбЏ «е»б жг—ЁжЏ Џде «бёбг ж гн Ќ”»‘ нжг «бён«ге. ?,fear
гн”н ќ«нЁ гд «‘»нбне Џ‘«д я–« н÷нЏ «бжё ,fear
нб« н« Ён—ж”  Џ»«д  н«»дн ѕе «д « дж— жд нЁ‘ќя  Ќж«—«  џн— г—∆не,anger
Ќ’«ѕ «бЏ—» Ён «б«жбнг»н«ѕ гќћб гќн» бб«г«б «б—н«÷е Ён «бЏ«бг «бЏ—»н  Ќ  «б’Ё— б« —н«÷е гѕ—”не жб«ћ«гЏне жб«г—«я“  ѕ—н» ж«я ‘«Ё «бгж«е»,sadness
558: Џдѕг« «‘ «ё «бня «д«ћн «бёг— ж«Ќян бе Ќя«не ћдждн »я ж‘жён бЏнд«я «б”«Ќ—е б«де н‘«»е ёб»я «б’«Ён  snap,love
. ё«ЎЏндн »№ «Ќ»шя яб г« «Џ« »я «бяб«г «б—ёнё «нЌѕш гд Ќцѕш н !!  Џ «»,love
Џ—Ё  бне «д« «д”«де »«—ѕе б«дн гджбѕе »«б‘ «Ѕ,surprise
г—е ќ«нЁе н«ббе??,fear
ен «б«”яж«‘ бж ѕќб  «б«жбнг»н«ѕ г‘ яд« д«нгд«ег г «бгџ—»,none
Ќя«не  ёЎЏ «бёб» ќ’ж’« «д »ён Ён «ЎЁ«б «н «г гбег‘н џн— —»д« н жб«ег »—Ќг е Џ‘«д «»жег ћѕЏ ж«ќ е » гж  Ёне,sympathy
г Џ«ЎЁ гЏе :(,sympathy
д«“бнд 11 11 Џ‘«д яЁн ‘Џ» г’— Ёё—«р ж ћжЏ«р ж –б«р ... «д «б«ж«д бнќ «— —∆н”е «б’«бЌ ж нЏн‘ »я—«ге ... ёбж»д« гЏяг ж ѕЏж« д« бяг,sympathy
—»д« н”еб ж«б«”яж‘ нѕќб «б«жбнг»н«ѕ,none
жббЌ» «н«г ж–я—н«  б«  д”∆.. жббЁ—«ё «н«г н »Џе« «‘ н«ё б« нж’Ё.. џ—Ёе —ёг210 џ—Ёе  «б«Ќб«г  «Ќ»я  «Ќ»я «д  «б—жЌ ??  Џ‘ён «б«»ѕн ?,love
»ѕ«  «бЌд «бд‘нѕ,joy
shm ѕн гћджде —”гн няжд Ён д«” » Ёя— »«бЎ—нёе ѕн !!,surprise
"ёѕ”н г н «ббё«Ѕ ??   гхд– «д »ѕ«  « «гб ’ж—я у° ж Ќћгх  «бЌх»ц »н н ÷«ЏуЁ ?? ∞`  ё—ж» Ёб”Ўндн  —«гн?",love
г— ÷н «бЏ»нЎ,anger
«бЌгѕ ббе Џдѕд«  —«г,joy
 “нбнд «б»ёЏ гд «ж«дн «бќ»“ »”б«”ењ,surprise
ж«ббе  Ё«ћ∆  нжг Ќ’б дн гЌ–жЁ г« «ѕ—н ж‘ Ќ«’б ж«ббе «дд« ќ”—д«я д«’Ќ жб« Ќ—г дЁ”я «б«ћ— ж«бѕЏ«Ѕ бя »ўе— «бџн» «Џѕ «б Ёян— »ё—«—я,sadness
жб«ѕд« Ён «б«жбнг»н«ѕ н« џ«бне Џё»«б жб«ѕя??,joy
": «ќ»—жег «д  «бЌх» бн” »бё«Ѕ ° Џбцшгжег «д «бЌх» »ё«Ѕ «»ѕнш",love
ж«бд»н Ќж«— «б«жбнг»н«ѕ ѕе Ёя—дн «дн яд  »бЏ» ”»«Ќе “г«д *г”г*,none
: ггяд  яжд «д”«д бЎнЁ бцжё  Ўжнб жгЌѕ нд »е бя бяд »гћ—ѕ г«  џбЎ «бЌн ж«бгн  нб Ё  бя .,sadness
еж Ќг«ѕе ЎбЏ  бж я«д бён Џбг ѕ«Џ‘ (»ѕб« гд Џбг «б”Џжѕне) ж гя ж» Џбне «б‘е«ѕ нд ж«ёЏ Џбн «б«—÷ я«д ‘«бе ж бжЌ »не Ён «б«жбнг»н«ѕ »—÷е њњ!!!!,surprise
: .. бгд нЎ—н Џбня ‘ќ’ ж«Ќѕ ж«д  ”«ћѕ »нд нѕнд —»я ..ж ѕЏн бе гд яб ёб»я ж д“б ѕгжЏя Џб‘«де .  ж—жѕ «бЎд«н«,love
янЁ  ћЏб —÷нЏ«р н жёЁ Џд «б»я«Ѕњ  «Ёя«—,surprise
г‘ Џ«н“е «“Џбяж« »” б«“г дЁ я— «д Ё ‘е— ќб’ гд «бѕ—«”е жб”е ‘е—нд Џ «б«г Ќ«д«  : D : (  «бг  жћЏ  ё—Ё,sadness
: «бн яб гд нЌ«жб «бЏ»Ћ »«гд «бжЎд ”ж«Ѕ я«д гд ЌЋ«бе «б»д« «ж д‘Ў«Ѕ «б”»ж»е «жгд «ббн »н гжб гд «бќ«—ћ    г’— ж‘Џ»е« ж«—÷е« ќЎЕ,anger
"«н Ќѕ гд «б—н«÷ннд «б«Ё«÷б «ббн Ён «б«жбнг»н«ѕ (жб« «” Ћдн «Ќѕ) «Ќ”д «бЁ г—е гд гбнжд ж«Ќѕ »нд ёѕег Џбн «бЁн”»жя° н«—н яг  »ёж« “нег. ‘я—«р",none
 ќнб яѕе Ё—нё »—‘бжде —«Ќ «‘ —я Ён «б«жбнг»н«ѕ Ён «бяж—е ж «бгЁ—ж÷ «д няжд Ён Ё—ё гд«Ё”е .. еж ѕе »«б÷»Ў гд ќ» ёЎ— Ён «бе«дѕ»жб  ёЎ—жЁн ‘,none
ж «ббе яд« »дбЏ» ”»«Ќе ж —г«не ж ‘н‘ ж я«д “г«дн ѕ«ќб «б«жбнг»н«ѕ »№3 «дЁ«— ѕбжё н ?,none
ќ«нЁе ћѕ« ж«ббе ????  —»д« н” — н«——»,fear
rowyda Џё»«б «б»«ён н« —»,joy
ёд«е «б”Џжѕне «б—н«÷не гд‘џбе »дёб ”»«ё«  «бЁ—ж”не жёдж«  ѕжб «ќ—н гћ«ж—е  дёб «б«жбнг»н«ѕ!! —џг «д е–« «бдёб гћ«дн ‘нЅ џ—н» ЁЏб«.  Rio2016,surprise
ћЏб н «‘ «ё бя жбг «ћѕя «»ян дн н« гд яд   я—е »я«∆н ! !,sadness
«д« ќ«нЁе гд »я—е «жн ??,fear
дд ёб «б«д бб Ё«’нб . жнгядяг «бг‘«—яе » џ—нѕ« яг Ён е«‘ «ћ  ‘ћЏж« г’— Ён «б«жбнг»н«ѕ . ”д Џ—Ё ”жнр« Џбн ќЎ ”н— «б»ЏЋе «бг’—не «б«жбнг»не,none
: г«–« ”жЁ нЁЏбжд «е«бн «Ќн«Ѕ «бгЌ«’—е »Џѕ Ёя «бЌ’«— њ г« «»”Ў «гдн« ег ...,sympathy
б« е–е «бѕ—ће н« ЌжЋннд «бћг«Џе ќ«нЁе гдя .. Ќ»н»н н« ЌжЋн ??,fear
гнѕ«бн«  «бЏ—» Ён «б«жбнг»н«ѕ .. «бяжн н Ёеѕ «бѕнЌ«дн .. ж«?г«—« н ”н—ћнж  жг« .. Ёеѕ..њ!! «не «б«”г «бџ—н» ѕе .. ????,surprise
 —ян «бЏж«ѕ н”нЅ бб”Џжѕн«  «ббе нќбЁ Џбн «г ћ«» я н«»ж «—»Џе,anger
«» ”г —џг г« »н гд ж ёЁ ѕгжЏн я«бЌћ— »нд гёб н,sadness
 нг «бг»«ЌЋ жгЌ«яге «бЁжбж—“ «Џгбжбн Ёжбж Џ‘«д «бЌё «бЁ —е «б’»«Ќне Ён «б«жбнг»н«ѕ н« ћг«Џе ????????,none
: дж«б «б“џ»н.. Уяб г« » я»— » ЌбнФ,love
ћѕ где «»ж ‘е»е  жЁн ..«ѕЏжбе »«б—Ќге ж «ѕЏбжег —»д« н’»—ег .,sympathy
—«нЌ «б«жбнг»н«ѕ Џб‘«д нЏ—’ б« Ќжб жб« ёже «б« »«ббе ??????,anger
ќхбёд« бдќ”— Ён «б«жбнг»н«ѕ  EGY,sadness
:   Ќ»  ёжб «не б гнг »д гж“е н« ћ»«д г« «д  ћд”  д«” гд «б”дџ«б ббѕЁ«Џ Џдя,anger
k: «бЏѕѕ151/янЁ дгдЏ     ѕ«Џ‘     гд «бЏжѕе г—е «ќ—н »Џѕ е“нг е Џ”я—н«њ,anger
гж ќ«нЁе гд «б«ќ »«— ќ«нЁе гд «бд нће ????,fear
дуЌдх б« дхЌц» «‘ќ«’«р я«гбнд жбуяцд ду—н «бяуг«б Ён гудъ дхЌц» .  яб«г –ж«бЁё«—,love
: «бћ“н—е ћ«н»е ќ»—«Ѕ б Ё”н— џн«» «б—∆н” «б”н”н Џд «бёге «бЏ—»не  бяд гё«б ‘ ”»» «д”Ќ«»  гнг «»д гж“е «бгЁ«ћ∆ гд «бёге »ѕждЕ,none
"”Џѕ Џ»ѕ«б«гн— гя”» бб№  «бё«ѕ”не ж  «бѕж—н «б”Џжѕн°  «»Џ  гЏўг г»«—н« е Ён «б«жбнг»н«ѕ гЏ  «бЏ—«ё  г« ‘«Ѕ«ббе  н”ћб жн’дЏ жндўг жнёжѕ..",joy
«бЌн«е б«  ЏЎнд« г« дЌ» ж бяд гд дЌ»ег нЏЎжд« яб «бЌн«е  «бЌн«е  гџ—»  Џ—»  salimhaloui  morocco  arab,love
гЌ «ће Ќѕ »–«я—бн “н «б«ЎЁ«б гд я — г«»”—Ќ :/,sadness
г«Ќ» «ѕ—” «б« гд «ж—«ён жѕЁ« —н ж«бћ«» — «б«жб ж«бЋ«дн ЏЎн ег ё»б »д  Џ‘«д  –«я— гдег ж‘ябе« г÷нЏ ег ж«д« ќ«нЁе Ёнег «‘н«Ѕ геге «Ё,fear
66: ‘н  яжднд ќ«нЁе где гд ѕё«нё ж«ббе н—нЌ »«бя »Џѕе ядя —ћЏ н бѕдн« гд »Џѕ ќжЁ ««бннг.,fear
: «ћгб ё’е ‘жЁ е«« Ён Ќн« н ен : Ќ» «б”ћжѕ б—»  «бжћжѕ,love
": Ёб”Ўндн »Џѕ бЌў«  гд еѕг «б«Ќ б«б «б’енждн бгд“бе Ён џж— «б«—ѕд° Ёб”Ўнд",sadness
2016:  ‘ќ’не «б«”»жЏ  «бгбя Џ»ѕ«ббе »д Џ»ѕ«бЏ“н“ џѕ«р ќ «ге« г”я  гЏ ‘Џ» «бгбя Џ»ѕ«ббе жгЌ»нде д—Ќ» »ћгнЏ г‘«—я« яг,love
"«бЌх»хш «б–цн нуќбж гцд «бгх‘«ћу—« ц ж «бџцн«»ц ° ж «бЏу » ° ж «бџцн—уе ° ж «б”ушеу— ° ж «бЌудцнд б« дуяееу бех",love
